t,selected,mass,export,input_monomers,input_molecules
1.497064220183486327e+02,1.999999907999878864e-09,1.000000000000000178e+01,3.331023698178353279e-05,1.497064220183486214e+03,8.982385321100917963e+02
1.498723936613845069e+02,1.999999907999879277e-09,1.000000000000000178e+01,3.334741462808152730e-05,1.498723936613845126e+03,8.992343619683069846e+02
1.500383653044203527e+02,1.999999907999879691e-09,1.000000000000000178e+01,3.338459227437952180e-05,1.500383653044203584e+03,9.002301918265220593e+02
1.502043369474562269e+02,1.999999907999880104e-09,1.000000000000000178e+01,3.342176992067751631e-05,1.502043369474562269e+03,9.012260216847373613e+02
1.503703085904921011e+02,1.999999907999880518e-09,1.000000000000000178e+01,3.345894756697551759e-05,1.503703085904920954e+03,9.022218515429526633e+02
1.505362802335279468e+02,1.999999907999881345e-09,1.000000000000000178e+01,3.349612521327350532e-05,1.505362802335279412e+03,9.032176814011677379e+02
1.507022518765638210e+02,1.999999907999881759e-09,1.000000000000000178e+01,3.353330285957150660e-05,1.507022518765638324e+03,9.042135112593829263e+02
1.508682235195996668e+02,1.999999907999882172e-09,1.000000000000000178e+01,3.357048050586949433e-05,1.508682235195996554e+03,9.052093411175980009e+02
1.510341951626355410e+02,1.999999907999882586e-09,1.000000000000000178e+01,3.360765815216749562e-05,1.510341951626355467e+03,9.062051709758133029e+02
1.512001668056714152e+02,1.999999907999883000e-09,1.000000000000000178e+01,3.364483579846549012e-05,1.512001668056714152e+03,9.072010008340284912e+02
1.513661384487072610e+02,1.999999907999883413e-09,1.000000000000000178e+01,3.368201344476347785e-05,1.513661384487072610e+03,9.081968306922435659e+02
1.515321100917431352e+02,1.999999907999884240e-09,1.000000000000000178e+01,3.371919109106147913e-05,1.515321100917431295e+03,9.091926605504588679e+02
1.516980817347789809e+02,1.999999907999884654e-09,1.000000000000000178e+01,3.375636873735946686e-05,1.516980817347789753e+03,9.101884904086739425e+02
1.518640533778148551e+02,1.999999907999885068e-09,1.000000000000000178e+01,3.379354638365746814e-05,1.518640533778148438e+03,9.111843202668891308e+02
1.520300250208507293e+02,1.999999907999885481e-09,1.000000000000000178e+01,3.383072402995546265e-05,1.520300250208507350e+03,9.121801501251043192e+02
1.521959966638865751e+02,1.999999907999885895e-09,1.000000000000000178e+01,3.386790167625345716e-05,1.521959966638865808e+03,9.131759799833195075e+02
1.523619683069224493e+02,1.999999907999886722e-09,1.000000000000000178e+01,3.390507932255145166e-05,1.523619683069224493e+03,9.141718098415346958e+02
1.525279399499583235e+02,1.999999907999887135e-09,1.000000000000000178e+01,3.394225696884944617e-05,1.525279399499583178e+03,9.151676396997499978e+02
1.526939115929941693e+02,1.999999907999887549e-09,1.000000000000000178e+01,3.397943461514744067e-05,1.526939115929941636e+03,9.161634695579650725e+02
1.528598832360300435e+02,1.999999907999887963e-09,1.000000000000000178e+01,3.401661226144543518e-05,1.528598832360300548e+03,9.171592994161803745e+02
1.530258548790658892e+02,1.999999907999888376e-09,1.000000000000000178e+01,3.405378990774342968e-05,1.530258548790658779e+03,9.181551292743953354e+02
1.531918265221017634e+02,1.999999907999888790e-09,1.000000000000000178e+01,3.409096755404142419e-05,1.531918265221017464e+03,9.191509591326105237e+02
1.533577981651376376e+02,1.999999907999889617e-09,1.000000000000000178e+01,3.412814520033942547e-05,1.533577981651376376e+03,9.201467889908258257e+02
1.535237698081734834e+02,1.999999907999890031e-09,1.000000000000000178e+01,3.416532284663741320e-05,1.535237698081734834e+03,9.211426188490409004e+02
1.536897414512093576e+02,1.999999907999890444e-09,1.000000000000000178e+01,3.420250049293541448e-05,1.536897414512093519e+03,9.221384487072562024e+02
1.538557130942452034e+02,1.999999907999890858e-09,1.000000000000000178e+01,3.423967813923340221e-05,1.538557130942451977e+03,9.231342785654712770e+02
1.540216847372810776e+02,1.999999907999891271e-09,1.000000000000000178e+01,3.427685578553140350e-05,1.540216847372810662e+03,9.241301084236864654e+02
1.541876563803169518e+02,1.999999907999892099e-09,1.000000000000000178e+01,3.431403343182939800e-05,1.541876563803169574e+03,9.251259382819016537e+02
1.543536280233527975e+02,1.999999907999892512e-09,1.000000000000000178e+01,3.435121107812739251e-05,1.543536280233528032e+03,9.261217681401168420e+02
1.545195996663886717e+02,1.999999907999892926e-09,1.000000000000000178e+01,3.438838872442538701e-05,1.545195996663886717e+03,9.271175979983320303e+02
1.546855713094245175e+02,1.999999907999893339e-09,1.000000000000000178e+01,3.442556637072338152e-05,1.546855713094245175e+03,9.281134278565471050e+02
1.548515429524603917e+02,1.999999907999893753e-09,1.000000000000000178e+01,3.446274401702137602e-05,1.548515429524603860e+03,9.291092577147624070e+02
1.550175145954962659e+02,1.999999907999894166e-09,1.000000000000000178e+01,3.449992166331937731e-05,1.550175145954962773e+03,9.301050875729777090e+02
1.551834862385321117e+02,1.999999907999894994e-09,1.000000000000000178e+01,3.453709930961736504e-05,1.551834862385321230e+03,9.311009174311926699e+02
1.553494578815679859e+02,1.999999907999895407e-09,1.000000000000000178e+01,3.457427695591536632e-05,1.553494578815679688e+03,9.320967472894078583e+02
1.555154295246038600e+02,1.999999907999895821e-09,1.000000000000000178e+01,3.461145460221336082e-05,1.555154295246038600e+03,9.330925771476231603e+02
1.556814011676397058e+02,1.999999907999896234e-09,1.000000000000000178e+01,3.464863224851135533e-05,1.556814011676397058e+03,9.340884070058382349e+02
1.558473728106755800e+02,1.999999907999896648e-09,1.000000000000000178e+01,3.468580989480934984e-05,1.558473728106755743e+03,9.350842368640535369e+02
1.560133444537114258e+02,1.999999907999897475e-09,1.000000000000000178e+01,3.472298754110733756e-05,1.560133444537114201e+03,9.360800667222686116e+02
1.561793160967473000e+02,1.999999907999897889e-09,1.000000000000000178e+01,3.476016518740533885e-05,1.561793160967472886e+03,9.370758965804839136e+02
1.563452877397831742e+02,1.999999907999898302e-09,1.000000000000000178e+01,3.479734283370333335e-05,1.563452877397831799e+03,9.380717264386991019e+02
1.565112593828190199e+02,1.999999907999898716e-09,1.000000000000000178e+01,3.483452048000132786e-05,1.565112593828190256e+03,9.390675562969140628e+02
1.566772310258548941e+02,1.999999907999899130e-09,1.000000000000000178e+01,3.487169812629932236e-05,1.566772310258548941e+03,9.400633861551293649e+02
1.568432026688907399e+02,1.999999907999899543e-09,1.000000000000000178e+01,3.490887577259731687e-05,1.568432026688907399e+03,9.410592160133444395e+02
1.570091743119266141e+02,1.999999907999900370e-09,1.000000000000000178e+01,3.494605341889531138e-05,1.570091743119266084e+03,9.420550458715597415e+02
1.571751459549624883e+02,1.999999907999900784e-09,1.000000000000000178e+01,3.498323106519330588e-05,1.571751459549624769e+03,9.430508757297749298e+02
1.573411175979983341e+02,1.999999907999901198e-09,1.000000000000000178e+01,3.502040871149130039e-05,1.573411175979983454e+03,9.440467055879900045e+02
1.575070892410342083e+02,1.999999907999901611e-09,1.000000000000000178e+01,3.505758635778929489e-05,1.575070892410342140e+03,9.450425354462053065e+02
1.576730608840700825e+02,1.999999907999902025e-09,1.000000000000000178e+01,3.509476400408729617e-05,1.576730608840700825e+03,9.460383653044204948e+02
1.578390325271059282e+02,1.999999907999902852e-09,1.000000000000000178e+01,3.513194165038528390e-05,1.578390325271059282e+03,9.470341951626355694e+02
1.580050041701418024e+02,1.999999907999903265e-09,1.000000000000000178e+01,3.516911929668328519e-05,1.580050041701417967e+03,9.480300250208508714e+02
1.581709758131776482e+02,1.999999907999903679e-09,1.000000000000000178e+01,3.520629694298127292e-05,1.581709758131776425e+03,9.490258548790659461e+02
1.583369474562135224e+02,1.999999907999904093e-09,1.000000000000000178e+01,3.524347458927927420e-05,1.583369474562135110e+03,9.500216847372811344e+02
1.585029190992493966e+02,1.999999907999904506e-09,1.000000000000000178e+01,3.528065223557727548e-05,1.585029190992494023e+03,9.510175145954964364e+02
1.586688907422852424e+02,1.999999907999905333e-09,1.000000000000000178e+01,3.531782988187526321e-05,1.586688907422852481e+03,9.520133444537115111e+02
1.588348623853211166e+02,1.999999907999905747e-09,1.000000000000000178e+01,3.535500752817325772e-05,1.588348623853211166e+03,9.530091743119266994e+02
1.590008340283569623e+02,1.999999907999906161e-09,1.000000000000000178e+01,3.539218517447125222e-05,1.590008340283569623e+03,9.540050041701417740e+02
1.591668056713928365e+02,1.999999907999906574e-09,1.000000000000000178e+01,3.542936282076924673e-05,1.591668056713928308e+03,9.550008340283570760e+02
1.593327773144287107e+02,1.999999907999906988e-09,1.000000000000000178e+01,3.546654046706724801e-05,1.593327773144287221e+03,9.559966638865722643e+02
1.594987489574645565e+02,1.999999907999907401e-09,1.000000000000000178e+01,3.550371811336523574e-05,1.594987489574645679e+03,9.569924937447873390e+02
1.596647206005004307e+02,1.999999907999908229e-09,1.000000000000000178e+01,3.554089575966323702e-05,1.596647206005004364e+03,9.579883236030026410e+02
1.598306922435363049e+02,1.999999907999908642e-09,1.000000000000000178e+01,3.557807340596123153e-05,1.598306922435363049e+03,9.589841534612178293e+02
1.599966638865721507e+02,1.999999907999909056e-09,1.000000000000000178e+01,3.561525105225922603e-05,1.599966638865721507e+03,9.599799833194329040e+02
1.601626355296080249e+02,1.999999907999909469e-09,1.000000000000000178e+01,3.565242869855722054e-05,1.601626355296080192e+03,9.609758131776482060e+02
1.603286071726438706e+02,1.999999907999909883e-09,1.000000000000000178e+01,3.568960634485521504e-05,1.603286071726438649e+03,9.619716430358632806e+02
1.604945788156797448e+02,1.999999907999910710e-09,1.000000000000000178e+01,3.572678399115320955e-05,1.604945788156797335e+03,9.629674728940784689e+02
1.606605504587156190e+02,1.999999907999911124e-09,1.000000000000000178e+01,3.576396163745120405e-05,1.606605504587156247e+03,9.639633027522936572e+02
1.608265221017514648e+02,1.999999907999911537e-09,1.000000000000000178e+01,3.580113928374919856e-05,1.608265221017514705e+03,9.649591326105088456e+02
1.609924937447873390e+02,1.999999907999911951e-09,1.000000000000000178e+01,3.583831693004719307e-05,1.609924937447873390e+03,9.659549624687240339e+02
1.611584653878231848e+02,1.999999907999912364e-09,1.000000000000000178e+01,3.587549457634518757e-05,1.611584653878231848e+03,9.669507923269391085e+02
1.613244370308590590e+02,1.999999907999912778e-09,1.000000000000000178e+01,3.591267222264318208e-05,1.613244370308590533e+03,9.679466221851544105e+02
1.614904086738949331e+02,1.999999907999913605e-09,1.000000000000000178e+01,3.594984986894118336e-05,1.614904086738949445e+03,9.689424520433695989e+02
1.616563803169307789e+02,1.999999907999914019e-09,1.000000000000000178e+01,3.598702751523917109e-05,1.616563803169307675e+03,9.699382819015846735e+02
1.618223519599666531e+02,1.999999907999914432e-09,1.000000000000000178e+01,3.602420516153717237e-05,1.618223519599666588e+03,9.709341117597999755e+02
1.619883236030025273e+02,1.999999907999914846e-09,1.000000000000000178e+01,3.606138280783516688e-05,1.619883236030025273e+03,9.719299416180151638e+02
1.621542952460383731e+02,1.999999907999915260e-09,1.000000000000000178e+01,3.609856045413315461e-05,1.621542952460383731e+03,9.729257714762302385e+02
1.623202668890742473e+02,1.999999907999916087e-09,1.000000000000000178e+01,3.613573810043115589e-05,1.623202668890742416e+03,9.739216013344455405e+02
1.624862385321100930e+02,1.999999907999916500e-09,1.000000000000000178e+01,3.617291574672914362e-05,1.624862385321100874e+03,9.749174311926606151e+02
1.626522101751459672e+02,1.999999907999916914e-09,1.000000000000000178e+01,3.621009339302714490e-05,1.626522101751459559e+03,9.759132610508758034e+02
1.628181818181818414e+02,1.999999907999917328e-09,1.000000000000000178e+01,3.624727103932514618e-05,1.628181818181818471e+03,9.769090909090909918e+02
1.629841534612176872e+02,1.999999907999917741e-09,1.000000000000000178e+01,3.628444868562313391e-05,1.629841534612176929e+03,9.779049207673061801e+02
1.631501251042535614e+02,1.999999907999918155e-09,1.000000000000000178e+01,3.632162633192113519e-05,1.631501251042535614e+03,9.789007506255213684e+02
1.633160967472894072e+02,1.999999907999918982e-09,1.000000000000000178e+01,3.635880397821912292e-05,1.633160967472894072e+03,9.798965804837364431e+02
1.634820683903252814e+02,1.999999907999919395e-09,1.000000000000000178e+01,3.639598162451711743e-05,1.634820683903252757e+03,9.808924103419517451e+02
1.636480400333611556e+02,1.999999907999919809e-09,1.000000000000000178e+01,3.643315927081511871e-05,1.636480400333611669e+03,9.818882402001669334e+02
1.638140116763970013e+02,1.999999907999920223e-09,1.000000000000000178e+01,3.647033691711310644e-05,1.638140116763970127e+03,9.828840700583820080e+02
1.639799833194328755e+02,1.999999907999920636e-09,1.000000000000000178e+01,3.650751456341110772e-05,1.639799833194328585e+03,9.838798999165971964e+02
1.641459549624687497e+02,1.999999907999921463e-09,1.000000000000000178e+01,3.654469220970910223e-05,1.641459549624687497e+03,9.848757297748124984e+02
1.643119266055045955e+02,1.999999907999921877e-09,1.000000000000000178e+01,3.658186985600709673e-05,1.643119266055045955e+03,9.858715596330275730e+02
1.644778982485404697e+02,1.999999907999922291e-09,1.000000000000000178e+01,3.661904750230509124e-05,1.644778982485404640e+03,9.868673894912428750e+02
1.646438698915763155e+02,1.999999907999922704e-09,1.000000000000000178e+01,3.665622514860308575e-05,1.646438698915763098e+03,9.878632193494579496e+02
1.648098415346121897e+02,1.999999907999923118e-09,1.000000000000000178e+01,3.669340279490108025e-05,1.648098415346121783e+03,9.888590492076731380e+02
1.649758131776480639e+02,1.999999907999923531e-09,1.000000000000000178e+01,3.673058044119907476e-05,1.649758131776480695e+03,9.898548790658884400e+02
1.651417848206839096e+02,1.999999907999924359e-09,1.000000000000000178e+01,3.676775808749706926e-05,1.651417848206839153e+03,9.908507089241034009e+02
1.653077564637197838e+02,1.999999907999924772e-09,1.000000000000000178e+01,3.680493573379506377e-05,1.653077564637197838e+03,9.918465387823187029e+02
1.654737281067556296e+02,1.999999907999925186e-09,1.000000000000000178e+01,3.684211338009305827e-05,1.654737281067556296e+03,9.928423686405337776e+02
1.656396997497915038e+02,1.999999907999925599e-09,1.000000000000000178e+01,3.687929102639105278e-05,1.656396997497914981e+03,9.938381984987490796e+02
1.658056713928273780e+02,1.999999907999926013e-09,1.000000000000000178e+01,3.691646867268905406e-05,1.658056713928273666e+03,9.948340283569642679e+02
1.659716430358632238e+02,1.999999907999926840e-09,1.000000000000000178e+01,3.695364631898704179e-05,1.659716430358632351e+03,9.958298582151793426e+02
1.661376146788990980e+02,1.999999907999927254e-09,1.000000000000000178e+01,3.699082396528504307e-05,1.661376146788991036e+03,9.968256880733945309e+02
1.663035863219349437e+02,1.999999907999927667e-09,1.000000000000000178e+01,3.702800161158303080e-05,1.663035863219349494e+03,9.978215179316097192e+02
1.664695579649708179e+02,1.999999907999928081e-09,1.000000000000000178e+01,3.706517925788103209e-05,1.664695579649708179e+03,9.988173477898249075e+02
1.666355296080066921e+02,1.999999907999928494e-09,1.000000000000000178e+01,3.710235690417902659e-05,1.666355296080066864e+03,9.998131776480402095e+02
1.668015012510425379e+02,1.999999907999928908e-09,1.000000000000000178e+01,3.713953455047702110e-05,1.668015012510425322e+03,1.000809007506255284e+03
1.669674728940784121e+02,1.999999907999929735e-09,1.000000000000000178e+01,3.717671219677501560e-05,1.669674728940784007e+03,1.001804837364470472e+03
1.671334445371142863e+02,1.999999907999930149e-09,1.000000000000000178e+01,3.721388984307301688e-05,1.671334445371142920e+03,1.002800667222685775e+03
1.672994161801501320e+02,1.999999907999930562e-09,1.000000000000000178e+01,3.725106748937100461e-05,1.672994161801501377e+03,1.003796497080900735e+03
1.674653878231860062e+02,1.999999907999930976e-09,1.000000000000000178e+01,3.728824513566900590e-05,1.674653878231860062e+03,1.004792326939116037e+03
1.676313594662218520e+02,1.999999907999931390e-09,1.000000000000000178e+01,3.732542278196699363e-05,1.676313594662218520e+03,1.005788156797331112e+03
1.677973311092577262e+02,1.999999907999932217e-09,1.000000000000000178e+01,3.736260042826499491e-05,1.677973311092577205e+03,1.006783986655546414e+03
1.679633027522936004e+02,1.999999907999932630e-09,1.000000000000000178e+01,3.739977807456298941e-05,1.679633027522935890e+03,1.007779816513761602e+03
1.681292743953294462e+02,1.999999907999933044e-09,1.000000000000000178e+01,3.743695572086098392e-05,1.681292743953294575e+03,1.008775646371976677e+03
1.682952460383653204e+02,1.999999907999933458e-09,1.000000000000000178e+01,3.747413336715897843e-05,1.682952460383653261e+03,1.009771476230191979e+03
1.684612176814011661e+02,1.999999907999933871e-09,1.000000000000000178e+01,3.751131101345696615e-05,1.684612176814011491e+03,1.010767306088406940e+03
1.686271893244370403e+02,1.999999907999934285e-09,1.000000000000000178e+01,3.754848865975496744e-05,1.686271893244370403e+03,1.011763135946622242e+03
1.687931609674729145e+02,1.999999907999935112e-09,1.000000000000000178e+01,3.758566630605296194e-05,1.687931609674729089e+03,1.012758965804837544e+03
1.689591326105087603e+02,1.999999907999935526e-09,1.000000000000000178e+01,3.762284395235095645e-05,1.689591326105087546e+03,1.013754795663052619e+03
1.691251042535446345e+02,1.999999907999935939e-09,1.000000000000000178e+01,3.766002159864895095e-05,1.691251042535446231e+03,1.014750625521267807e+03
1.692910758965805087e+02,1.999999907999936353e-09,1.000000000000000178e+01,3.769719924494695224e-05,1.692910758965805144e+03,1.015746455379483109e+03
1.694570475396163545e+02,1.999999907999936766e-09,1.000000000000000178e+01,3.773437689124493997e-05,1.694570475396163602e+03,1.016742285237698184e+03
1.696230191826522287e+02,1.999999907999937593e-09,1.000000000000000178e+01,3.777155453754293447e-05,1.696230191826522287e+03,1.017738115095913372e+03
1.697889908256880744e+02,1.999999907999938007e-09,1.000000000000000178e+01,3.780873218384092898e-05,1.697889908256880744e+03,1.018733944954128447e+03
1.699549624687239486e+02,1.999999907999938421e-09,1.000000000000000178e+01,3.784590983013892348e-05,1.699549624687239429e+03,1.019729774812343749e+03
1.701209341117598228e+02,1.999999907999938834e-09,1.000000000000000178e+01,3.788308747643692476e-05,1.701209341117598342e+03,1.020725604670558937e+03
1.702869057547956686e+02,1.999999907999939248e-09,1.000000000000000178e+01,3.792026512273491249e-05,1.702869057547956800e+03,1.021721434528774012e+03
1.704528773978315428e+02,1.999999907999940075e-09,1.000000000000000178e+01,3.795744276903291378e-05,1.704528773978315485e+03,1.022717264386989314e+03
1.706188490408673886e+02,1.999999907999940489e-09,1.000000000000000178e+01,3.799462041533090151e-05,1.706188490408673943e+03,1.023713094245204275e+03
1.707848206839032628e+02,1.999999907999940902e-09,1.000000000000000178e+01,3.803179806162890279e-05,1.707848206839032628e+03,1.024708924103419577e+03
1.709507923269391370e+02,1.999999907999941316e-09,1.000000000000000178e+01,3.806897570792689729e-05,1.709507923269391313e+03,1.025704753961634879e+03
1.711167639699749827e+02,1.999999907999941729e-09,1.000000000000000178e+01,3.810615335422489180e-05,1.711167639699749770e+03,1.026700583819849953e+03
1.712827356130108569e+02,1.999999907999942143e-09,1.000000000000000178e+01,3.814333100052288631e-05,1.712827356130108456e+03,1.027696413678065255e+03
1.714487072560467311e+02,1.999999907999942970e-09,1.000000000000000178e+01,3.818050864682088759e-05,1.714487072560467368e+03,1.028692243536280330e+03
1.716146788990825769e+02,1.999999907999943384e-09,1.000000000000000178e+01,3.821768629311887532e-05,1.716146788990825826e+03,1.029688073394495405e+03
1.717806505421184511e+02,1.999999907999943797e-09,1.000000000000000178e+01,3.825486393941687660e-05,1.717806505421184511e+03,1.030683903252710707e+03
1.719466221851542969e+02,1.999999907999944211e-09,1.000000000000000178e+01,3.829204158571486433e-05,1.719466221851542969e+03,1.031679733110925781e+03
1.721125938281901711e+02,1.999999907999944625e-09,1.000000000000000178e+01,3.832921923201286561e-05,1.721125938281901654e+03,1.032675562969141083e+03
1.722785654712260452e+02,1.999999907999945452e-09,1.000000000000000178e+01,3.836639687831086012e-05,1.722785654712260566e+03,1.033671392827356385e+03
1.724445371142618910e+02,1.999999907999945865e-09,1.000000000000000178e+01,3.840357452460885462e-05,1.724445371142619024e+03,1.034667222685571460e+03
1.726105087572977652e+02,1.999999907999946279e-09,1.000000000000000178e+01,3.844075217090684913e-05,1.726105087572977709e+03,1.035663052543786534e+03
1.727764804003336110e+02,1.999999907999946692e-09,1.000000000000000178e+01,3.847792981720484363e-05,1.727764804003336167e+03,1.036658882402001609e+03
1.729424520433694852e+02,1.999999907999947106e-09,1.000000000000000178e+01,3.851510746350283814e-05,1.729424520433694852e+03,1.037654712260216911e+03
1.731084236864053594e+02,1.999999907999947520e-09,1.000000000000000178e+01,3.855228510980083264e-05,1.731084236864053537e+03,1.038650542118432213e+03
1.732743953294412051e+02,1.999999907999948347e-09,1.000000000000000178e+01,3.858946275609882715e-05,1.732743953294411995e+03,1.039646371976647288e+03
1.734403669724770793e+02,1.999999907999948760e-09,1.000000000000000178e+01,3.862664040239682166e-05,1.734403669724770680e+03,1.040642201834862590e+03
1.736063386155129535e+02,1.999999907999949174e-09,1.000000000000000178e+01,3.866381804869482294e-05,1.736063386155129592e+03,1.041638031693077664e+03
1.737723102585487993e+02,1.999999907999949588e-09,1.000000000000000178e+01,3.870099569499281067e-05,1.737723102585488050e+03,1.042633861551292739e+03
1.739382819015846735e+02,1.999999907999950001e-09,1.000000000000000178e+01,3.873817334129081195e-05,1.739382819015846735e+03,1.043629691409508041e+03
1.741042535446205193e+02,1.999999907999950828e-09,1.000000000000000178e+01,3.877535098758879968e-05,1.741042535446205193e+03,1.044625521267723116e+03
1.742702251876563935e+02,1.999999907999951242e-09,1.000000000000000178e+01,3.881252863388680096e-05,1.742702251876563878e+03,1.045621351125938418e+03
1.744361968306922677e+02,1.999999907999951656e-09,1.000000000000000178e+01,3.884970628018479547e-05,1.744361968306922563e+03,1.046617180984153492e+03
1.746021684737281134e+02,1.999999907999952069e-09,1.000000000000000178e+01,3.888688392648278320e-05,1.746021684737281021e+03,1.047613010842368567e+03
1.747681401167639876e+02,1.999999907999952483e-09,1.000000000000000178e+01,3.892406157278078448e-05,1.747681401167639933e+03,1.048608840700583869e+03
1.749341117597998334e+02,1.999999907999952896e-09,1.000000000000000178e+01,3.896123921907877221e-05,1.749341117597998391e+03,1.049604670558798944e+03
1.751000834028357076e+02,1.999999907999953723e-09,1.000000000000000178e+01,3.899841686537677349e-05,1.751000834028357076e+03,1.050600500417014246e+03
1.752660550458715818e+02,1.999999907999954137e-09,1.000000000000000178e+01,3.903559451167476800e-05,1.752660550458715761e+03,1.051596330275229548e+03
1.754320266889074276e+02,1.999999907999954551e-09,1.000000000000000178e+01,3.907277215797276250e-05,1.754320266889074219e+03,1.052592160133444622e+03
1.755979983319433018e+02,1.999999907999954964e-09,1.000000000000000178e+01,3.910994980427075701e-05,1.755979983319432904e+03,1.053587989991659924e+03
1.757639699749791475e+02,1.999999907999955378e-09,1.000000000000000178e+01,3.914712745056875151e-05,1.757639699749791362e+03,1.054583819849874999e+03
1.759299416180150217e+02,1.999999907999956205e-09,1.000000000000000178e+01,3.918430509686674602e-05,1.759299416180150274e+03,1.055579649708090074e+03
1.760959132610508959e+02,1.999999907999956619e-09,1.000000000000000178e+01,3.922148274316474730e-05,1.760959132610508959e+03,1.056575479566305376e+03
1.762618849040867417e+02,1.999999907999957032e-09,1.000000000000000178e+01,3.925866038946273503e-05,1.762618849040867417e+03,1.057571309424520450e+03
1.764278565471226159e+02,1.999999907999957446e-09,1.000000000000000178e+01,3.929583803576073631e-05,1.764278565471226102e+03,1.058567139282735752e+03
1.765938281901584901e+02,1.999999907999957859e-09,1.000000000000000178e+01,3.933301568205873082e-05,1.765938281901585015e+03,1.059562969140951054e+03
1.767597998331943359e+02,1.999999907999958273e-09,1.000000000000000178e+01,3.937019332835672532e-05,1.767597998331943472e+03,1.060558798999166129e+03
1.769257714762302101e+02,1.999999907999959100e-09,1.000000000000000178e+01,3.940737097465471983e-05,1.769257714762302157e+03,1.061554628857381203e+03
1.770917431192660558e+02,1.999999907999959514e-09,1.000000000000000178e+01,3.944454862095271434e-05,1.770917431192660615e+03,1.062550458715596278e+03
1.772577147623019300e+02,1.999999907999959927e-09,1.000000000000000178e+01,3.948172626725070884e-05,1.772577147623019300e+03,1.063546288573811580e+03
1.774236864053378042e+02,1.999999907999960341e-09,1.000000000000000178e+01,3.951890391354870335e-05,1.774236864053377985e+03,1.064542118432026882e+03
1.775896580483736500e+02,1.999999907999960755e-09,1.000000000000000178e+01,3.955608155984669785e-05,1.775896580483736443e+03,1.065537948290241957e+03
1.777556296914095242e+02,1.999999907999961582e-09,1.000000000000000178e+01,3.959325920614469236e-05,1.777556296914095128e+03,1.066533778148457259e+03
1.779216013344453700e+02,1.999999907999961995e-09,1.000000000000000178e+01,3.963043685244268686e-05,1.779216013344453586e+03,1.067529608006672333e+03
1.780875729774812442e+02,1.999999907999962409e-09,1.000000000000000178e+01,3.966761449874068137e-05,1.780875729774812498e+03,1.068525437864887408e+03
1.782535446205171183e+02,1.999999907999962822e-09,1.000000000000000178e+01,3.970479214503868265e-05,1.782535446205171183e+03,1.069521267723102710e+03
1.784195162635529641e+02,1.999999907999963236e-09,1.000000000000000178e+01,3.974196979133667038e-05,1.784195162635529641e+03,1.070517097581317785e+03
1.785854879065888383e+02,1.999999907999963650e-09,1.000000000000000178e+01,3.977914743763467166e-05,1.785854879065888326e+03,1.071512927439533087e+03
1.787514595496247125e+02,1.999999907999964477e-09,1.000000000000000178e+01,3.981632508393266617e-05,1.787514595496247011e+03,1.072508757297748161e+03
1.789174311926605583e+02,1.999999907999964890e-09,1.000000000000000178e+01,3.985350273023066068e-05,1.789174311926605469e+03,1.073504587155963236e+03
1.790834028356964325e+02,1.999999907999965304e-09,1.000000000000000178e+01,3.989068037652865518e-05,1.790834028356964382e+03,1.074500417014178538e+03
1.792493744787322782e+02,1.999999907999965718e-09,1.000000000000000178e+01,3.992785802282664969e-05,1.792493744787322839e+03,1.075496246872393613e+03
1.794153461217681524e+02,1.999999907999966131e-09,1.000000000000000178e+01,3.996503566912464419e-05,1.794153461217681524e+03,1.076492076730608915e+03
1.795813177648040266e+02,1.999999907999966958e-09,1.000000000000000178e+01,4.000221331542264547e-05,1.795813177648040210e+03,1.077487906588824217e+03
1.797472894078398724e+02,1.999999907999967372e-09,1.000000000000000178e+01,4.003939096172063320e-05,1.797472894078398667e+03,1.078483736447039291e+03
1.799132610508757466e+02,1.999999907999967786e-09,1.000000000000000178e+01,4.007656860801863449e-05,1.799132610508757352e+03,1.079479566305254593e+03
1.800792326939115924e+02,1.999999907999968199e-09,1.000000000000000178e+01,4.011374625431662222e-05,1.800792326939115810e+03,1.080475396163469668e+03
1.802452043369474666e+02,1.999999907999968613e-09,1.000000000000000178e+01,4.015092390061461672e-05,1.802452043369474723e+03,1.081471226021684743e+03
1.804111759799833408e+02,1.999999907999969026e-09,1.000000000000000178e+01,4.018810154691261800e-05,1.804111759799833408e+03,1.082467055879900045e+03
1.805771476230191865e+02,1.999999907999969854e-09,1.000000000000000178e+01,4.022527919321060573e-05,1.805771476230191865e+03,1.083462885738115119e+03
1.807431192660550607e+02,1.999999907999970267e-09,1.000000000000000178e+01,4.026245683950860701e-05,1.807431192660550550e+03,1.084458715596330421e+03
1.809090909090909349e+02,1.999999907999970681e-09,1.000000000000000178e+01,4.029963448580660152e-05,1.809090909090909463e+03,1.085454545454545723e+03
1.810750625521267807e+02,1.999999907999971094e-09,1.000000000000000178e+01,4.033681213210459603e-05,1.810750625521267921e+03,1.086450375312760798e+03
1.812410341951626549e+02,1.999999907999971508e-09,1.000000000000000178e+01,4.037398977840259053e-05,1.812410341951626606e+03,1.087446205170975873e+03
1.814070058381985007e+02,1.999999907999972335e-09,1.000000000000000178e+01,4.041116742470058504e-05,1.814070058381985064e+03,1.088442035029190947e+03
1.815729774812343749e+02,1.999999907999972749e-09,1.000000000000000178e+01,4.044834507099857954e-05,1.815729774812343749e+03,1.089437864887406249e+03
1.817389491242702491e+02,1.999999907999973162e-09,1.000000000000000178e+01,4.048552271729657405e-05,1.817389491242702434e+03,1.090433694745621551e+03
